,Longitude,Latitude,clusterId
9978170766,117.02816599999998,36.640833,-1
8693039320,116.98439499999999,35.581523,16
2910958697,117.01018,36.66036,-1
8691874427,116.70227,37.668603000000004,9
3817239238,120.310506,36.071787,0
7935712400,120.320458,36.069775,-1
200132286,117.122497,36.185134000000005,-1
2743234388,116.98491000000001,36.672893,10
214701769,117.07031200000002,34.88593,-1
8753137813,122.301833,37.546166,-1
8691881667,116.70227,37.668603000000004,9
435840031,120.30664399999999,36.040909,-1
4731121443,116.996669,36.664907,17
3420486546,121.874427,37.432341,-1
7667110080,120.550575,36.135656,18
6301728544,120.342777,36.078888,-1
3824741719,117.10814099999999,36.235465000000005,-1
6393650037,117.613569,35.517969,-1
4731121085,116.996669,36.664907,17
7942860760,117.008105,36.666011,-1
4790375308,120.32604199999999,36.063254,-1
4258778696,117.02087399999999,36.416862,-1
3597635300,117.113502,36.216957,-1
11060085563,120.38021100000002,36.061221999999994,-1
12866683744,122.534833,38.066333,-1
10524751174,119.57089099999999,35.433294000000004,-1
4105201364,122.42185500000001,37.160423,-1
9040145427,122.182877,37.497733000000004,-1
6301763286,120.31583300000001,36.052222,-1
4552450350,119.168872,36.704898,-1
3932647869,116.996412,36.670897,11
2901507055,118.33686999999999,35.07065,-1
2976622523,116.993494,36.671585,15
2911412576,116.98465,35.58398,-1
8367464164,117.131123,36.194590000000005,-1
3739523426,117.111167,36.201712,7
3739101244,117.111167,36.201712,7
7655910302,120.366897,36.064225,8
6301293599,120.33138799999999,36.056666,4
2463178779,120.33222099999999,36.063254,-1
8692971708,116.99066100000002,36.677505,12
8306105346,117.016646,36.621796,-1
7255528142,117.09881899999999,36.255652000000005,-1
6157422171,116.988601,35.613278,-1
9978210406,117.099166,36.2555,-1
3822347033,120.311279,36.094609000000005,-1
3739591574,117.111167,36.201712,7
7703178760,117.054433,36.178258,-1
7937083412,120.321661,36.058141,-1
2930728548,122.41033300000001,37.782333,-1
2668356182,121.993333,37.3485,-1
8692631186,117.026367,36.668969,3
8691507257,117.026367,36.668969,3
2132574106,121.3591,37.588662,-1
5595709446,120.32089199999999,36.082956,5
7935913616,120.321533,36.058588,-1
3738762469,117.111167,36.201712,7
5595112363,120.32089199999999,36.082956,5
9299444038,122.402666,37.798833,-1
3738751075,117.111167,36.201712,7
9009850175,120.685158,37.984611,-1
8692626000,117.026367,36.668969,3
3739515084,117.111167,36.201712,7
2910542931,116.9828,35.584129,-1
2911986202,117.12236000000001,36.2093,-1
5048720387,120.372905,36.166358,19
236676131,120.311107,36.070331,6
9346015601,122.341333,37.582665999999996,-1
2911661070,116.09846999999999,35.79116,-1
6301499988,120.390277,36.056666,-1
8691713157,116.759948,36.647487,20
435842426,120.329904,36.104318,-1
2901434801,118.353991,35.056209,-1
9287121381,122.423833,37.776666,-1
2912018206,117.09827,36.25563,-1
7937246190,120.31728600000001,36.069288,-1
9030742214,120.716269,37.983666,-1
3825517922,117.11609299999999,36.221225,-1
303545218,117.16026299999999,36.142449,2
303595992,117.16026299999999,36.142449,2
135393231,120.34818600000001,36.076505,-1
304377338,116.982421,36.681636,-1
3060030805,120.359275,36.064919,-1
3049062941,122.40066599999999,37.785333,-1
7943236746,117.004802,36.663352,-1
3822342391,120.311279,36.094609000000005,-1
3824766209,117.10214599999999,36.255863,21
1600558137,117.174167,36.132675,-1
3816381225,120.310506,36.071787,0
2977484190,116.993494,36.671585,15
8693029916,116.98439499999999,35.581523,16
2977481580,116.993494,36.671585,15
3824752129,117.108718,36.235528,-1
7655888848,120.366897,36.064225,8
6376792507,117.027119,36.644847,-1
9978240853,117.02816599999998,36.640833,-1
6301575434,120.318611,36.053333,-1
270476840,121.41334499999999,37.529876,-1
8691827029,116.759948,36.647487,20
9296612425,122.402666,37.798833,-1
8691916659,116.98439499999999,35.581523,16
1583053023,120.31042,36.068943,-1
3261632851,122.39766599999999,37.783833,-1
435845857,120.297203,36.060340000000004,-1
8691522537,117.026367,36.668969,3
5048684777,120.308532,36.072967,1
5049361356,120.372905,36.166358,19
2911168419,117.09716999999999,36.25423,-1
2904231565,118.43656000000001,35.55332,-1
10596494944,120.322327,36.061663,-1
2911276102,116.98697,35.59126,-1
3939319038,116.996412,36.670897,11
8691721247,116.759948,36.647487,20
9978195084,117.836666,36.796166,-1
7667092368,120.550575,36.135656,18
3939316214,116.996412,36.670897,11
8182102726,119.56187,35.404424,-1
33092152,116.968002,35.600578000000006,-1
2644421957,122.036833,37.307666,-1
8171632930,120.42033300000001,36.057666999999995,-1
3939517232,116.996412,36.670897,11
5593283758,116.727222,36.5575,-1
6073852878,122.40733300000001,37.798666,-1
8366397757,117.131123,36.194590000000005,-1
3939415800,116.996412,36.670897,11
3825528882,117.113881,36.227905,-1
4731115381,116.996669,36.664907,17
2894752209,120.39648000000001,36.258179999999996,-1
3965094789,120.318145,36.072689000000004,-1
5188037259,122.432833,37.778,-1
7661064874,120.366897,36.064225,8
8693006342,116.70227,37.668603000000004,9
3102456672,122.435166,37.762166,-1
6262751550,119.392147,36.008421999999996,-1
4894222716,117.02346599999998,36.643285999999996,-1
3101622345,122.403833,37.784833,-1
4552536564,119.168872,36.704898,-1
5606463842,120.32089199999999,36.082956,5
9380302415,122.43183300000001,37.804666,-1
2545743265,121.40115700000001,37.539838,-1
8174902059,117.27573000000001,35.3542,-1
3938533121,116.996412,36.670897,11
7943292992,117.01546100000002,36.660152000000004,-1
3933465002,116.996412,36.670897,11
6301193325,120.342777,36.078888,-1
6301582336,120.318611,36.052499,-1
236676125,120.311107,36.070331,6
5879481738,120.31866000000001,36.071857,-1
3049903972,122.40066599999999,37.785333,-1
8691559767,117.026367,36.668969,3
6301226963,120.320277,36.055833,-1
2770212229,121.33575400000001,37.398528000000006,-1
3816409683,120.310506,36.071787,0
2910570825,116.98401000000001,35.58495,-1
2911785392,117.00759,36.663990000000005,-1
8691986933,116.98439499999999,35.581523,16
3500673833,122.38866599999999,37.788000000000004,-1
9226740185,122.41916599999999,37.779,-1
240254658,117.071514,36.262615000000004,-1
1583153807,120.31042,36.068943,-1
6301476962,120.622499,36.123888,-1
12866014694,122.534833,38.066333,-1
10524719294,119.56010500000001,35.408588,-1
9718854201,120.39289299999999,36.066684,-1
10134554016,117.558259,34.860792,-1
250550607,121.41334499999999,37.529876,-1
3739553320,117.111167,36.201712,7
291202969,120.311107,36.070331,6
3825568660,117.10214599999999,36.255863,21
9030747896,120.716416,37.983558,-1
303631998,117.16026299999999,36.142449,2
2911606898,116.09976,35.78654,-1
3825530638,117.11018999999999,36.233073,-1
3055249486,122.461,37.768166,-1
9040154793,122.043624,37.529944,-1
242795198,120.311107,36.070331,6
2910457393,116.999,35.60287,-1
8692988230,116.70227,37.668603000000004,9
3470281635,120.35753600000001,36.050502,-1
4356308632,119.560432,35.395067,-1
3939428730,116.996412,36.670897,11
8692963588,116.99066100000002,36.677505,12
8691507837,117.026367,36.668969,3
2906788969,116.9851,35.59705,22
8182065727,119.566247,35.408814,-1
8692858168,116.759948,36.647487,20
6301048179,120.318611,36.052499,-1
8692681700,117.026367,36.668969,3
3939319432,116.996412,36.670897,11
2911274339,117.10511000000001,36.254940000000005,-1
3287222979,120.305099,36.063002000000004,13
2910483081,116.99184,35.58222,-1
5048670925,120.308532,36.072967,1
2811050200,117.11511599999999,36.197603,-1
4731760976,116.996669,36.664907,17
435841548,120.31333899999998,36.090031,-1
2923009459,122.4165,37.777333,-1
435848459,120.296516,36.053123,-1
465870899,120.311107,36.070331,6
7667095152,120.550575,36.135656,18
6301158331,120.341388,36.078888,23
10596652873,120.41953799999999,36.155277000000005,-1
3939343888,116.996412,36.670897,11
4126636449,121.397552,37.542398999999996,-1
2917165491,122.43116599999999,37.767666,-1
875866504,117.060356,36.684733,-1
6301776286,120.330555,36.056666,4
135393892,120.319004,36.050625,-1
12868251725,122.534833,38.066333,-1
14005473406,116.61388799999999,35.423888,-1
3939417020,116.996412,36.670897,11
3825527114,117.11388999999998,36.227911,-1
8476359944,120.24133300000001,35.955166,-1
8692637350,117.026367,36.668969,3
484107738,119.452629,35.425917,-1
5909367598,117.105167,36.240833,-1
7935849354,120.334483,36.058116,-1
8783419605,122.409167,37.788000000000004,-1
3738735305,117.111167,36.201712,7
302806364,117.16026299999999,36.142449,2
7938264298,120.38011599999999,36.060669,-1
219782226,121.407852,37.537634999999995,-1
2906819595,116.98581000000001,35.59639,22
3824778071,117.10248500000002,36.256118,21
3750563967,119.55219199999999,35.397586,-1
9031033793,122.12344399999999,37.500786,-1
3597593660,117.113502,36.216957,-1
2910939353,117.00759,36.663990000000005,-1
2902344050,118.3364,35.07052,-1
6393631205,117.613569,35.517969,-1
2901493989,118.33721000000001,35.06954,-1
8171633690,120.4205,36.057833,-1
4551858119,119.168872,36.704898,-1
435854076,120.33471100000001,36.106398,-1
135391761,120.33205,36.059923,-1
2791243799,117.114126,36.6565,-1
2911630762,116.10063999999998,35.782078999999996,-1
4550386860,119.168872,36.704898,-1
8296976738,120.323982,36.069585,-1
8182103990,119.56886499999999,35.417724,-1
8692675974,117.026367,36.668969,3
4104434881,122.42185500000001,37.160423,-1
3101623021,122.405833,37.787333000000004,-1
4291856543,122.26138799999998,37.523333,-1
302867477,117.16026299999999,36.142449,2
2131793697,121.40167199999999,37.539677000000005,-1
3816398719,120.310506,36.071787,0
8693035262,116.98439499999999,35.581523,16
4991585554,121.47273999999999,37.467773,-1
2910782051,116.10063999999998,35.782078999999996,-1
9345958627,122.341333,37.582665999999996,-1
2910790093,116.10076000000001,35.78219,-1
2910944059,117.00838,36.663709999999995,-1
5048745233,120.372905,36.166358,19
2911312324,116.99293,35.582609999999995,-1
2786727324,117.26496200000001,36.463662,-1
3703455273,120.34243300000001,36.078819,23
2911230717,117.10327,36.25705,21
3738368657,117.111167,36.201712,7
7602908096,120.342964,36.056416,-1
3938580141,116.996412,36.670897,11
3937010167,120.201416,36.222118,-1
2980978184,120.310506,36.071787,0
7655878716,120.366897,36.064225,8
2874936327,117.009148,36.665254,-1
3825556938,117.108673,36.238633,-1
8691969683,116.98439499999999,35.581523,16
3932656735,116.996412,36.670897,11
10524763934,119.56111100000001,35.398055,-1
9978242146,117.83616599999999,36.796665999999995,-1
1853497249,119.11351200000001,36.718315999999994,-1
247539289,121.40871000000001,37.532326,14
3816415455,120.310506,36.071787,0
3825490994,117.12505800000001,36.194546,-1
8315059173,120.323349,36.069047,-1
2901529425,118.333352,35.072426,-1
3738373731,117.111167,36.201712,7
2911815176,117.00958,36.66086,-1
7661125024,120.366897,36.064225,8
2907655602,116.98558999999999,35.596,22
9264184849,122.45166599999999,37.7695,-1
8692629368,117.026367,36.668969,3
2304339021,117.10258400000001,36.230981,-1
2907610608,116.98473,35.59561,22
7655870342,120.366897,36.064225,8
2911578389,116.98406999999999,36.723620000000004,-1
2911796142,117.00952,36.661590000000004,-1
8914698867,120.311333,36.061665999999995,-1
3101623099,122.403833,37.784833,-1
2195284622,120.379772,36.061519,-1
6301319273,120.33138799999999,36.056666,4
3938547359,116.996412,36.670897,11
3939321868,116.996412,36.670897,11
550990667,122.11586899999999,37.499035,-1
2953901702,120.31608500000002,36.074077,-1
3458726158,120.19042900000001,36.120127000000004,-1
3053953976,122.39833300000001,37.6035,-1
7661434706,120.366897,36.064225,8
2912006258,117.10228000000001,36.205870000000004,-1
9978113914,117.0285,36.637333,-1
2911260031,117.10625,36.25462,-1
4654257156,119.09883400000001,36.723612,-1
135393972,120.319004,36.050625,-1
2902369144,118.333352,35.072426,-1
5048673681,120.308532,36.072967,1
7655905190,120.366897,36.064225,8
8692642358,117.026367,36.668969,3
7943102022,117.024905,36.675469,-1
4789738059,120.32604199999999,36.063254,-1
8692676388,117.026367,36.668969,3
550992743,121.390943,37.532053999999995,-1
5054223574,120.314025,36.061865999999995,-1
8692971486,116.99066100000002,36.677505,12
7935859140,120.33571599999999,36.057516,-1
3665130502,117.73631599999999,36.866463,-1
2905037768,118.43883999999998,35.55115,-1
3738729537,117.111167,36.201712,7
7821492110,120.41616599999999,36.057333,-1
6393658139,117.613569,35.517969,-1
5600189150,116.92311200000002,36.737921,-1
4203432046,116.987571,36.677781,-1
2923085395,122.43016599999999,37.770165999999996,-1
252245051,121.40871000000001,37.532326,14
4932785750,120.34272,36.087509000000004,-1
8304959645,117.489166,37.021741999999996,-1
3655190714,117.00608799999999,36.671813,-1
3824695665,117.12540800000001,36.195571,-1
4731120565,116.996669,36.664907,17
7937290476,120.30596299999999,36.051938,-1
3101618103,122.43066599999999,37.767666,-1
9019444450,120.733375,37.953644,-1
8691503199,117.026367,36.668969,3
5048738919,120.372905,36.166358,19
5482969252,120.317732,36.066454,-1
3824787475,117.103447,36.255858,21
3597635746,117.113502,36.216957,-1
6026893890,115.43790700000001,36.465195,-1
8171617910,120.679833,36.153166999999996,-1
2976967263,120.310506,36.071787,0
5577624408,122.2525,37.849166,-1
2734373754,116.98491000000001,36.672893,10
8692672282,117.026367,36.668969,3
8691846713,116.99066100000002,36.677505,12
3738791189,117.111167,36.201712,7
302871182,117.16026299999999,36.142449,2
7667132686,120.550575,36.135656,18
7661022050,120.366897,36.064225,8
5049374400,120.308532,36.072967,1
8691582163,116.99066100000002,36.677505,12
2977480148,116.993494,36.671585,15
3939374426,116.996412,36.670897,11
3939352120,116.996412,36.670897,11
9978343043,117.0275,36.677333000000004,-1
14025378862,116.61333300000001,35.423888,-1
8691557041,117.026367,36.668969,3
550987469,122.11586899999999,37.499035,-1
2906797381,116.9851,35.59705,22
7667067148,120.550575,36.135656,18
8692697724,116.99066100000002,36.677505,12
7660995278,120.366897,36.064225,8
3739149452,117.111167,36.201712,7
2464027152,120.33222099999999,36.063254,-1
9299344734,122.402666,37.798833,-1
2910484325,116.99139,35.58231,-1
6787758696,115.435409,35.250245,-1
5699023580,116.950492,36.673926,-1
9718434919,120.33422900000001,36.059503,-1
258288200,121.397552,37.540085,-1
269405569,121.409053,37.528855,-1
9389643012,117.10366599999999,36.187666,-1
4549485835,119.07772,36.705586,-1
6382320669,117.02348799999999,36.674096999999996,-1
5482361497,120.31640700000001,36.062317,-1
5482977606,120.38088700000002,36.061727000000005,-1
5554845770,116.98491000000001,36.672893,10
458356966,120.311107,36.070331,6
8153480371,116.990575,35.5966,-1
3738301493,117.111167,36.201712,7
9718547173,120.31788600000002,36.063826,-1
8691895369,116.70227,37.668603000000004,9
2911188797,117.10282,36.255559999999996,21
4549486789,119.07772,36.705586,-1
8692699100,116.99066100000002,36.677505,12
3596846815,117.113502,36.216957,-1
3739095690,117.111167,36.201712,7
3924978429,116.973,35.592701,-1
4549398593,119.12423999999999,36.718659,-1
7938300298,120.469127,36.093216,-1
209801733,121.41248700000001,37.536953999999994,-1
2905075768,118.43656000000001,35.55332,-1
2906790019,116.9851,35.59705,22
2911809658,117.01096000000001,36.661390000000004,-1
8565561508,117.03572199999999,36.639532,-1
2905047022,118.43688,35.55343,-1
3938571041,116.996412,36.670897,11
8692983372,116.70227,37.668603000000004,9
3939376984,116.996412,36.670897,11
3939343050,116.996412,36.670897,11
8691516073,117.026367,36.668969,3
5554804000,116.98491000000001,36.672893,10
3816388711,120.310506,36.071787,0
3932678167,116.996412,36.670897,11
2981013312,120.310506,36.071787,0
2980993280,120.310506,36.071787,0
8691564141,117.026367,36.668969,3
8691524865,117.026367,36.668969,3
8693039364,116.98439499999999,35.581523,16
3321402548,117.10996599999999,36.239773,-1
9009884669,120.703291,37.989371999999996,-1
7666985418,120.550575,36.135656,18
3210702499,122.40066599999999,37.785333,-1
4731758118,116.996669,36.664907,17
1329322793,120.31999099999999,36.070005,-1
6393857925,117.613569,35.517969,-1
115251670,117.122497,36.185134000000005,-1
2911791838,117.00968999999999,36.66343,-1
1583185733,120.31042,36.068943,-1
9885945714,122.429,37.766833,-1
7048237677,121.38553600000002,37.53219,-1
248692508,120.311107,36.070331,6
2789103883,117.26404699999999,36.464773,-1
6382356741,117.02335500000001,36.674063000000004,-1
8560053519,117.03572199999999,36.639532,-1
1583690052,120.31042,36.068943,-1
240253288,117.071514,36.262615000000004,-1
2899764966,120.31535600000001,36.058346,-1
8692861854,116.759948,36.647487,20
5554803834,116.98491000000001,36.672893,10
2911296188,116.9989,35.601729999999996,-1
4894249586,117.02346599999998,36.643285999999996,-1
3596720645,116.96796699999999,35.597768,-1
6300785351,120.581944,36.130277,-1
6301190783,120.34166599999999,36.078610999999995,23
302838725,116.982421,36.681636,-1
2902375866,118.29478999999999,35.106640000000006,-1
1789043781,119.707031,36.447798999999996,-1
303626090,117.16026299999999,36.142449,2
9335388717,122.534833,38.066333,-1
8692682592,117.026367,36.668969,3
10646683,120.313768,36.070192,-1
8692638230,117.026367,36.668969,3
9005472380,120.68516699999999,37.989488,-1
2875764276,117.009299,36.66442,-1
8692962078,116.99066100000002,36.677505,12
8691592481,116.90414399999999,36.785641,-1
3739167734,117.111167,36.201712,7
9013926114,120.751853,37.894812,-1
5679529096,116.988601,36.652996,-1
3939518306,116.996412,36.670897,11
3420500841,120.337543,36.070122,-1
5389546131,116.726474,36.188321,-1
6301718602,120.34166599999999,36.078610999999995,23
3707078675,117.00594099999999,36.671469,-1
303587968,117.16026299999999,36.142449,2
6791280341,116.96903200000001,35.601485,-1
8691855509,116.99066100000002,36.677505,12
9306646576,122.430833,37.761165999999996,-1
6301144417,120.340833,36.078333,23
2902257348,118.341594,35.05611,-1
3453192407,119.00200000000001,37.644,-1
3824759343,117.096488,36.25414,-1
3824732323,117.10954,36.2338,-1
285302342,121.40871000000001,37.532326,14
6301815634,120.33138799999999,36.056666,4
9265770590,122.40299999999999,37.789666,-1
8691519039,117.026367,36.668969,3
5901259265,116.985,35.595833,22
8674855064,120.49513300000001,36.099358,-1
11144391495,122.00225800000001,37.322628,-1
7927879750,116.996936,35.637921999999996,-1
6393831411,117.613569,35.517969,-1
3711731135,116.998469,36.644588,-1
8651422122,118.760902,36.330619,-1
6521514641,116.993579,36.672549,15
2977016793,120.310506,36.071787,0
5482370701,120.31781799999999,36.066168,-1
3939530134,116.996412,36.670897,11
4802011868,120.319519,36.068665,-1
5597912477,120.39801399999999,36.321745,-1
7661173640,120.366897,36.064225,8
7667115852,120.550575,36.135656,18
2910498419,116.99146999999999,35.58321,-1
5856845889,120.34272,36.087509000000004,-1
7935871824,120.32519099999999,36.053472,-1
268190580,120.311107,36.070331,6
5246893760,120.39283300000001,36.0685,-1
2911297875,117.10382,36.25589,21
219782746,121.407852,37.537634999999995,-1
3939411624,116.996412,36.670897,11
10457424565,120.37925700000001,36.083511,-1
2990971823,120.356082,36.076204,-1
3939334232,116.996412,36.670897,11
6079508345,120.319175,36.074632,-1
3043284590,122.402,37.782666,-1
214721812,117.07031200000002,34.88593,-1
2911219971,117.10337,36.25679,21
2743234476,116.98491000000001,36.672893,10
4021691579,120.741119,37.838258,-1
8693139264,116.98439499999999,35.581523,16
2464098310,120.33222099999999,36.063254,-1
302901285,117.16026299999999,36.142449,2
6301478508,120.62111100000001,36.124444,-1
4989410489,119.01100000000001,35.354,-1
8691711449,116.759948,36.647487,20
5908821425,117.103167,36.255167,21
1600190597,117.174167,36.132675,-1
435845125,120.297203,36.060340000000004,-1
3739558960,117.111167,36.201712,7
6751159705,116.99066100000002,36.677505,12
8691852457,116.99066100000002,36.677505,12
2976935549,120.310506,36.071787,0
6301772132,120.330555,36.056666,4
3454213917,120.311279,36.093499,-1
2910509325,116.99083,35.58083,-1
5554845764,116.98491000000001,36.672893,10
2901516185,118.33627,35.07136,-1
7011739071,121.387596,37.533075,-1
3288043720,120.305099,36.063002000000004,13
3739084174,117.111167,36.201712,7
2906787087,116.98448,35.59767,22
3939419828,116.996412,36.670897,11
6997480343,121.391201,37.532258,-1
2906832845,116.98603999999999,35.597198999999996,22
7935724574,120.323466,36.072196999999996,-1
5605195284,120.321118,36.064221,-1
435843301,120.329904,36.104318,-1
135391570,120.32484,36.076574,-1
9018265765,120.73366599999999,37.952744,-1
291202449,120.311107,36.070331,6
6507901801,120.73854399999999,37.813241999999995,-1
8691986389,116.98439499999999,35.581523,16
5856612992,120.228218,35.963409000000006,-1
302896759,117.16026299999999,36.142449,2
10524934273,119.57111100000002,35.433054999999996,-1
10596666013,120.511905,36.097455,-1
240253395,117.071514,36.262615000000004,-1
2911623630,116.10016,35.78219,-1
33092150,116.968002,35.600578000000006,-1
3738791815,117.111167,36.201712,7
5609659639,120.32089199999999,36.082956,5
5041135106,120.339345,36.081291,-1
9978077385,117.028833,36.639,-1
3933447198,116.996412,36.670897,11
2911169669,117.0981,36.25456,-1
4932788684,120.34272,36.087509000000004,-1
2980154613,120.310506,36.071787,0
2977482730,116.993494,36.671585,15
302917481,117.16026299999999,36.142449,2
4209069338,120.317802,36.066931,-1
6184019357,117.460327,37.560908000000005,-1
2905098318,118.47818999999998,35.39011,-1
5610269164,120.32089199999999,36.082956,5
2394984813,120.316772,36.075742,-1
3938592647,116.996412,36.670897,11
240358519,121.401243,37.542739000000005,-1
9345903977,122.341333,37.582665999999996,-1
3268302388,122.40066599999999,37.785333,-1
7935865436,120.33580800000001,36.057627000000004,-1
875881066,117.060356,36.684733,-1
4721544018,120.319519,36.066862,-1
9348865756,122.40700000000001,37.654166,-1
9357340654,122.446666,37.775833,-1
2911655380,116.09916000000001,35.79077,-1
240359136,121.39523500000001,37.540698,-1
275355548,121.40047,37.542398999999996,-1
2644754370,120.314369,36.071441,-1
9345854097,122.341333,37.582665999999996,-1
225295823,121.408367,37.532598,14
3939361130,116.996412,36.670897,11
3455030050,120.311279,36.093499,-1
8691879429,116.70227,37.668603000000004,9
8691865011,116.70227,37.668603000000004,9
303658330,117.16026299999999,36.142449,2
2910485217,116.99101999999999,35.582390000000004,-1
7051402699,122.17964099999999,37.496652000000005,-1
5048705875,120.372905,36.166358,19
7602893062,120.342964,36.056416,-1
5048697021,120.308532,36.072967,1
2911807416,117.01046000000001,36.6609,-1
7943581146,117.03034699999999,36.667615999999995,-1
2907577882,118.29782,35.10387,-1
3738758943,117.111167,36.201712,7
1803163503,119.55081899999999,35.391149,-1
2733547917,116.98491000000001,36.672893,10
6791278785,116.96903200000001,35.601485,-1
7661480110,120.366897,36.064225,8
8691968653,116.98439499999999,35.581523,16
4549704793,119.168872,36.704898,-1
8692836722,116.759948,36.647487,20
8691855797,116.99066100000002,36.677505,12
9978157434,117.103333,36.257,21
9226673075,122.49683300000001,37.745,-1
5878934541,120.31866000000001,36.071857,-1
5554294273,116.98491000000001,36.672893,10
6933883299,115.436439,35.249123,-1
3938741017,116.996412,36.670897,11
5482959578,120.318483,36.064433,-1
3058438533,122.426,37.768833,-1
5597538943,120.32089199999999,36.082956,5
303646246,117.16026299999999,36.142449,2
3938551335,116.996412,36.670897,11
3738296523,117.111167,36.201712,7
3450251432,120.19042900000001,36.120127000000004,-1
9897048396,116.98396899999999,35.590388,-1
9735960453,122.409167,37.788000000000004,-1
6914123478,120.317802,36.063531,-1
303601153,117.16026299999999,36.142449,2
1601341862,117.174167,36.132675,-1
2911627200,116.09995,35.78212,-1
3932679597,116.996412,36.670897,11
6393814709,117.613569,35.517969,-1
458356992,120.311107,36.070331,6
3933438426,116.996412,36.670897,11
3939413864,116.996412,36.670897,11
6219676833,117.071471,36.705242,-1
3597617608,117.113502,36.216957,-1
2910528095,116.99132,35.58119,-1
9260086192,122.423833,37.776666,-1
5554891286,116.98491000000001,36.672893,10
1850393898,117.001648,36.664013,-1
3939375896,116.996412,36.670897,11
5879573718,120.31866000000001,36.071857,-1
10524705246,119.56010500000001,35.408588,-1
7655885320,120.366897,36.064225,8
3707077275,117.00594099999999,36.671469,-1
7937268422,120.30885500000001,36.0644,-1
946780596,120.33711399999999,36.05805,-1
8350963239,120.32368100000001,36.053331,-1
435844761,120.33471100000001,36.106398,-1
2894837425,119.08175,35.501740000000005,-1
5049298552,120.308532,36.072967,1
8691507927,117.026367,36.668969,3
2907626140,116.98448,35.5966,22
3711732921,117.00596100000001,36.671958000000004,-1
303541596,117.16026299999999,36.142449,2
2816383384,122.43233300000001,37.775166,-1
6165348358,119.111709,36.706549,-1
8358252302,117.08286299999999,36.239472,-1
6233803663,120.31989399999999,36.067571,-1
7661439166,120.366897,36.064225,8
3933460582,116.996412,36.670897,11
8691894989,116.70227,37.668603000000004,9
9978166274,117.102166,36.255333,21
383824942,117.090396,36.187143,-1
205037003,121.407852,37.537634999999995,-1
9009787009,120.710327,37.985777,-1
2906883807,116.99122,35.62368,-1
2758317945,116.982078,36.673375,-1
6428901901,120.34904399999999,36.075047999999995,-1
6301745004,120.34361100000001,36.079166,-1
3938743687,116.996412,36.670897,11
3742091274,120.36655400000001,36.057981,-1
10596457806,120.50923600000002,36.100272,-1
2911991664,117.12236000000001,36.2093,-1
